999,	0,	1,	0,	0
998,	1,	1,	0,	0.282232
998,	0,	2,	0,	1.27301
997,	1,	2,	0,	1.52044
997,	1,	1,	1,	2.53626
997,	0,	2,	1,	6.94371
996,	1,	2,	1,	7.67779
995,	2,	2,	1,	7.70927
995,	2,	1,	2,	8.31912
995,	2,	0,	3,	8.32958
995,	1,	1,	3,	8.61784
994,	2,	1,	3,	10.4947
994,	2,	0,	4,	14.1055
994,	1,	1,	4,	17.2243
994,	0,	2,	4,	18.9407
993,	1,	2,	4,	20.153
992,	2,	2,	4,	21.4403
991,	3,	2,	4,	21.4796
990,	4,	2,	4,	21.7733
989,	5,	2,	4,	22.7315
988,	6,	2,	4,	23.0168
988,	6,	1,	5,	25.3804
988,	5,	2,	5,	26.5312
987,	6,	2,	5,	26.5786
986,	7,	2,	5,	27.8403
985,	8,	2,	5,	28.1534
985,	7,	3,	5,	28.4863
985,	6,	4,	5,	28.6245
985,	5,	5,	5,	28.6919
985,	4,	6,	5,	29.4326
985,	3,	7,	5,	29.4507
984,	4,	7,	5,	29.6341
984,	4,	6,	6,	29.7314
983,	5,	6,	6,	29.9288
982,	6,	6,	6,	29.9555
981,	7,	6,	6,	29.9762
981,	6,	7,	6,	30.1036
981,	6,	6,	7,	30.69
981,	6,	5,	8,	30.8594
981,	5,	6,	8,	30.8755
980,	6,	6,	8,	31.288
980,	6,	5,	9,	31.3243
980,	6,	4,	10,	31.6899
980,	6,	3,	11,	32.0582
980,	6,	2,	12,	32.6452
980,	5,	3,	12,	33.93
979,	6,	3,	12,	34.1056
979,	5,	4,	12,	34.4328
978,	6,	4,	12,	35.1593
978,	6,	3,	13,	35.8432
977,	7,	3,	13,	36.0871
977,	7,	2,	14,	36.3592
977,	7,	1,	15,	36.4667
977,	7,	0,	16,	37.1027
977,	6,	1,	16,	37.1427
977,	5,	2,	16,	37.7116
977,	4,	3,	16,	38.5813
976,	5,	3,	16,	39.7113
975,	6,	3,	16,	40.5992
975,	6,	2,	17,	40.7081
974,	7,	2,	17,	40.79
974,	6,	3,	17,	40.966
973,	7,	3,	17,	41.2095
973,	6,	4,	17,	41.7438
972,	7,	4,	17,	41.8459
971,	8,	4,	17,	41.982
971,	8,	3,	18,	42.3429
970,	9,	3,	18,	42.8128
969,	10,	3,	18,	43.0049
969,	9,	4,	18,	43.0647
969,	8,	5,	18,	43.6786
969,	8,	4,	19,	44.5898
969,	8,	3,	20,	44.6446
969,	7,	4,	20,	44.8607
968,	8,	4,	20,	45.1576
968,	8,	3,	21,	45.3871
968,	7,	4,	21,	46.7225
968,	6,	5,	21,	46.802
968,	6,	4,	22,	47.1149
968,	6,	3,	23,	47.5077
967,	7,	3,	23,	48.2493
967,	6,	4,	23,	48.5293
966,	7,	4,	23,	48.6141
966,	7,	3,	24,	49.4427
966,	6,	4,	24,	49.5091
966,	5,	5,	24,	49.7062
965,	6,	5,	24,	50.4174
964,	7,	5,	24,	50.4733
963,	8,	5,	24,	50.6116
963,	7,	6,	24,	50.6543
963,	7,	5,	25,	50.8153
963,	6,	6,	25,	50.9986
963,	6,	5,	26,	51.7331
963,	6,	4,	27,	51.8097
962,	7,	4,	27,	52.7052
961,	8,	4,	27,	53.411
961,	7,	5,	27,	53.653
961,	6,	6,	27,	54.1715
960,	7,	6,	27,	54.3415
960,	7,	5,	28,	54.6073
960,	6,	6,	28,	55.1382
959,	7,	6,	28,	55.4702
959,	7,	5,	29,	56.2902
958,	8,	5,	29,	56.3944
958,	8,	4,	30,	56.6071
958,	7,	5,	30,	56.7907
957,	8,	5,	30,	57.4292
957,	7,	6,	30,	57.8145
956,	8,	6,	30,	58.1487
956,	8,	5,	31,	58.4646
956,	7,	6,	31,	58.4703
955,	8,	6,	31,	58.6682
955,	8,	5,	32,	58.6856
955,	8,	4,	33,	58.8835
955,	7,	5,	33,	59.2778
954,	8,	5,	33,	60.037
953,	9,	5,	33,	60.688
953,	9,	4,	34,	60.7307
953,	8,	5,	34,	62.2333
952,	9,	5,	34,	62.4076
952,	8,	6,	34,	62.6136
952,	8,	5,	35,	62.7632
951,	9,	5,	35,	63.2482
950,	10,	5,	35,	63.316
950,	9,	6,	35,	63.362
950,	8,	7,	35,	63.6021
950,	8,	6,	36,	63.6023
950,	8,	5,	37,	63.9381
950,	7,	6,	37,	64.0979
949,	8,	6,	37,	64.4022
948,	9,	6,	37,	64.8702
948,	9,	5,	38,	65.3128
947,	10,	5,	38,	65.3372
947,	9,	6,	38,	65.6115
947,	8,	7,	38,	65.6718
946,	9,	7,	38,	65.785
945,	10,	7,	38,	66.4449
945,	10,	6,	39,	66.5134
945,	10,	5,	40,	66.5948
945,	9,	6,	40,	67.0183
944,	10,	6,	40,	67.1016
944,	9,	7,	40,	67.1043
943,	10,	7,	40,	68.0205
943,	10,	6,	41,	68.3946
942,	11,	6,	41,	68.5185
942,	10,	7,	41,	68.5647
941,	11,	7,	41,	68.6022
941,	11,	6,	42,	68.6655
940,	12,	6,	42,	68.6909
940,	12,	5,	43,	68.9234
940,	11,	6,	43,	69.3347
939,	12,	6,	43,	69.6667
939,	12,	5,	44,	69.8984
939,	12,	4,	45,	70.1354
939,	11,	5,	45,	70.2494
939,	10,	6,	45,	70.2829
939,	10,	5,	46,	70.4655
938,	11,	5,	46,	70.7112
938,	11,	4,	47,	71.0369
938,	10,	5,	47,	71.0913
937,	11,	5,	47,	71.6368
937,	10,	6,	47,	71.8552
936,	11,	6,	47,	71.9482
936,	11,	5,	48,	72.127
936,	10,	6,	48,	72.3652
936,	9,	7,	48,	72.5032
935,	10,	7,	48,	72.6072
935,	10,	6,	49,	72.7369
934,	11,	6,	49,	72.8571
933,	12,	6,	49,	72.8765
933,	12,	5,	50,	72.9444
932,	13,	5,	50,	73.2381
932,	13,	4,	51,	73.5676
931,	14,	4,	51,	74.4001
931,	13,	5,	51,	75.183
930,	14,	5,	51,	75.3389
930,	13,	6,	51,	75.6047
930,	13,	5,	52,	75.8145
930,	12,	6,	52,	75.8557
930,	11,	7,	52,	75.9534
930,	11,	6,	53,	76.1117
929,	12,	6,	53,	76.1153
928,	13,	6,	53,	76.3542
927,	14,	6,	53,	76.9182
926,	15,	6,	53,	77.6898
926,	15,	5,	54,	78.0879
926,	15,	4,	55,	78.2331
925,	16,	4,	55,	78.2391
924,	17,	4,	55,	78.5596
924,	16,	5,	55,	78.7049
923,	17,	5,	55,	79.0284
922,	18,	5,	55,	79.2973
922,	17,	6,	55,	79.6059
922,	16,	7,	55,	79.6068
922,	15,	8,	55,	79.6226
922,	14,	9,	55,	80.0388
921,	15,	9,	55,	80.2689
921,	14,	10,	55,	80.2699
920,	15,	10,	55,	80.3833
920,	15,	9,	56,	80.503
919,	16,	9,	56,	80.543
919,	15,	10,	56,	80.702
918,	16,	10,	56,	80.8904
918,	15,	11,	56,	80.9397
918,	14,	12,	56,	81.0058
918,	13,	13,	56,	81.0561
917,	14,	13,	56,	81.0703
917,	13,	14,	56,	81.2607
917,	13,	13,	57,	81.2676
917,	13,	12,	58,	81.2902
917,	13,	11,	59,	81.3387
916,	14,	11,	59,	81.4344
915,	15,	11,	59,	81.5408
914,	16,	11,	59,	81.564
914,	16,	10,	60,	81.8153
914,	15,	11,	60,	81.9448
914,	15,	10,	61,	82.0021
913,	16,	10,	61,	82.6646
913,	15,	11,	61,	82.6648
912,	16,	11,	61,	82.6691
912,	15,	12,	61,	82.7634
912,	15,	11,	62,	82.9429
911,	16,	11,	62,	83.0525
911,	16,	10,	63,	83.0708
910,	17,	10,	63,	83.1022
909,	18,	10,	63,	83.2429
909,	18,	9,	64,	83.2624
909,	17,	10,	64,	83.7425
908,	18,	10,	64,	84.0116
908,	17,	11,	64,	84.0552
908,	16,	12,	64,	84.1315
908,	15,	13,	64,	84.4322
908,	14,	14,	64,	84.6122
908,	13,	15,	64,	84.6847
908,	12,	16,	64,	84.8114
908,	12,	15,	65,	84.8375
908,	12,	14,	66,	84.9304
908,	11,	15,	66,	84.9544
908,	11,	14,	67,	85.0217
908,	10,	15,	67,	85.1682
907,	11,	15,	67,	85.3866
906,	12,	15,	67,	85.818
906,	12,	14,	68,	85.8279
906,	11,	15,	68,	86.0102
906,	11,	14,	69,	86.0445
905,	12,	14,	69,	86.2295
904,	13,	14,	69,	86.4015
904,	12,	15,	69,	86.5418
904,	12,	14,	70,	86.5462
904,	11,	15,	70,	86.5774
903,	12,	15,	70,	86.7034
903,	11,	16,	70,	86.758
902,	12,	16,	70,	86.7881
902,	12,	15,	71,	86.8083
902,	11,	16,	71,	86.8288
902,	10,	17,	71,	86.9514
902,	10,	16,	72,	87.2752
902,	10,	15,	73,	87.3863
901,	11,	15,	73,	87.3885
901,	10,	16,	73,	87.5413
901,	10,	15,	74,	87.5477
901,	10,	14,	75,	87.6364
901,	9,	15,	75,	87.645
901,	9,	14,	76,	88.1097
900,	10,	14,	76,	88.1618
900,	10,	13,	77,	88.3366
900,	10,	12,	78,	88.3623
899,	11,	12,	78,	88.773
899,	10,	13,	78,	88.8153
898,	11,	13,	78,	88.8334
897,	12,	13,	78,	88.8569
896,	13,	13,	78,	88.8716
896,	13,	12,	79,	88.9317
896,	13,	11,	80,	88.9868
896,	13,	10,	81,	89.1148
895,	14,	10,	81,	89.3421
894,	15,	10,	81,	89.5311
893,	16,	10,	81,	89.9534
892,	17,	10,	81,	90.0215
892,	16,	11,	81,	90.1119
892,	16,	10,	82,	90.1509
892,	15,	11,	82,	90.2339
892,	14,	12,	82,	90.2831
891,	15,	12,	82,	90.3166
890,	16,	12,	82,	90.4178
890,	15,	13,	82,	90.6826
890,	14,	14,	82,	90.8405
889,	15,	14,	82,	90.8993
888,	16,	14,	82,	90.9731
888,	16,	13,	83,	91.1609
887,	17,	13,	83,	91.1613
887,	17,	12,	84,	91.2962
887,	17,	11,	85,	91.3233
887,	17,	10,	86,	91.3434
887,	17,	9,	87,	91.7791
886,	18,	9,	87,	91.9285
886,	18,	8,	88,	91.9957
885,	19,	8,	88,	92.1168
884,	20,	8,	88,	92.4162
884,	20,	7,	89,	92.4815
884,	19,	8,	89,	92.6581
884,	18,	9,	89,	92.6651
884,	18,	8,	90,	92.8947
883,	19,	8,	90,	93.0192
883,	19,	7,	91,	93.0608
883,	18,	8,	91,	93.0776
882,	19,	8,	91,	93.2861
881,	20,	8,	91,	93.3367
881,	19,	9,	91,	93.4145
880,	20,	9,	91,	93.4555
879,	21,	9,	91,	93.5519
879,	21,	8,	92,	94.117
879,	20,	9,	92,	94.1226
879,	19,	10,	92,	94.1275
878,	20,	10,	92,	94.2569
878,	19,	11,	92,	94.3138
877,	20,	11,	92,	94.418
877,	19,	12,	92,	94.487
877,	19,	11,	93,	94.9219
877,	18,	12,	93,	95.196
876,	19,	12,	93,	95.2168
876,	18,	13,	93,	95.3471
876,	17,	14,	93,	95.6757
876,	16,	15,	93,	95.874
875,	17,	15,	93,	95.97
874,	18,	15,	93,	96.2936
874,	18,	14,	94,	96.3122
873,	19,	14,	94,	96.361
873,	18,	15,	94,	96.3726
873,	18,	14,	95,	96.3751
873,	17,	15,	95,	96.6004
873,	17,	14,	96,	96.7256
873,	16,	15,	96,	96.8665
872,	17,	15,	96,	96.8906
872,	17,	14,	97,	96.9379
872,	16,	15,	97,	96.9558
871,	17,	15,	97,	96.9841
871,	17,	14,	98,	97.0825
871,	16,	15,	98,	97.0857
870,	17,	15,	98,	97.2482
869,	18,	15,	98,	97.2572
868,	19,	15,	98,	97.5435
868,	19,	14,	99,	97.6048
868,	19,	13,	100,	97.8087
868,	18,	14,	100,	97.9201
867,	19,	14,	100,	98.0052
866,	20,	14,	100,	98.0254
865,	21,	14,	100,	98.1221
865,	20,	15,	100,	98.2067
864,	21,	15,	100,	98.3251
864,	21,	14,	101,	98.4097
864,	21,	13,	102,	98.5329
864,	20,	14,	102,	98.6327
864,	20,	13,	103,	98.6987
864,	20,	12,	104,	98.782
863,	21,	12,	104,	98.7861
862,	22,	12,	104,	98.8781
862,	22,	11,	105,	98.8824
862,	21,	12,	105,	98.8972
861,	22,	12,	105,	98.9972
860,	23,	12,	105,	99.1133
859,	24,	12,	105,	99.2924
859,	23,	13,	105,	99.372
858,	24,	13,	105,	99.5091
857,	25,	13,	105,	99.5847
856,	26,	13,	105,	99.7233
856,	25,	14,	105,	99.759
856,	25,	13,	106,	99.794
856,	25,	12,	107,	99.8786
856,	24,	13,	107,	99.9102
856,	23,	14,	107,	100.013
856,	23,	13,	108,	100.29
856,	23,	12,	109,	100.488
855,	24,	12,	109,	100.519
855,	23,	13,	109,	100.794
855,	22,	14,	109,	100.915
854,	23,	14,	109,	101.22
853,	24,	14,	109,	101.434
853,	24,	13,	110,	101.763
852,	25,	13,	110,	101.777
852,	24,	14,	110,	101.913
852,	23,	15,	110,	101.926
851,	24,	15,	110,	101.937
851,	23,	16,	110,	101.98
850,	24,	16,	110,	102.121
849,	25,	16,	110,	102.161
848,	26,	16,	110,	102.244
848,	26,	15,	111,	102.265
847,	27,	15,	111,	102.634
846,	28,	15,	111,	102.701
846,	28,	14,	112,	102.862
846,	28,	13,	113,	102.88
846,	28,	12,	114,	102.897
846,	28,	11,	115,	102.952
846,	27,	12,	115,	103.018
846,	26,	13,	115,	103.139
846,	26,	12,	116,	103.146
845,	27,	12,	116,	103.412
845,	27,	11,	117,	103.679
844,	28,	11,	117,	103.702
843,	29,	11,	117,	103.705
843,	28,	12,	117,	103.793
843,	28,	11,	118,	103.83
842,	29,	11,	118,	103.936
841,	30,	11,	118,	104.133
841,	29,	12,	118,	104.461
841,	28,	13,	118,	104.558
840,	29,	13,	118,	104.788
839,	30,	13,	118,	104.811
839,	30,	12,	119,	104.945
838,	31,	12,	119,	104.953
837,	32,	12,	119,	105.185
836,	33,	12,	119,	105.195
836,	33,	11,	120,	105.252
835,	34,	11,	120,	105.378
834,	35,	11,	120,	105.564
833,	36,	11,	120,	105.724
833,	35,	12,	120,	105.969
833,	35,	11,	121,	106.038
833,	34,	12,	121,	106.09
833,	33,	13,	121,	106.213
833,	33,	12,	122,	106.221
833,	33,	11,	123,	106.29
833,	32,	12,	123,	106.321
833,	32,	11,	124,	106.724
833,	31,	12,	124,	106.854
833,	30,	13,	124,	106.903
832,	31,	13,	124,	107.071
831,	32,	13,	124,	107.079
831,	31,	14,	124,	107.147
831,	31,	13,	125,	107.216
831,	30,	14,	125,	107.499
830,	31,	14,	125,	107.515
830,	30,	15,	125,	107.523
829,	31,	15,	125,	107.574
829,	30,	16,	125,	107.89
829,	30,	15,	126,	107.91
829,	29,	16,	126,	107.931
829,	29,	15,	127,	108.012
828,	30,	15,	127,	108.098
828,	30,	14,	128,	108.143
828,	29,	15,	128,	108.235
828,	29,	14,	129,	108.251
828,	28,	15,	129,	108.803
827,	29,	15,	129,	108.854
826,	30,	15,	129,	109.022
826,	29,	16,	129,	109.067
825,	30,	16,	129,	109.128
825,	29,	17,	129,	109.225
824,	30,	17,	129,	109.37
824,	29,	18,	129,	109.409
824,	29,	17,	130,	109.445
823,	30,	17,	130,	109.459
823,	30,	16,	131,	109.557
823,	29,	17,	131,	109.592
823,	28,	18,	131,	109.675
823,	28,	17,	132,	109.898
823,	27,	18,	132,	109.964
823,	27,	17,	133,	109.991
822,	28,	17,	133,	110.157
822,	27,	18,	133,	110.249
822,	27,	17,	134,	110.303
822,	27,	16,	135,	110.319
821,	28,	16,	135,	110.424
821,	28,	15,	136,	110.575
821,	27,	16,	136,	110.609
821,	27,	15,	137,	110.646
820,	28,	15,	137,	110.774
820,	27,	16,	137,	110.8
820,	27,	15,	138,	110.845
819,	28,	15,	138,	110.853
818,	29,	15,	138,	110.936
817,	30,	15,	138,	110.99
817,	30,	14,	139,	111.024
817,	29,	15,	139,	111.069
816,	30,	15,	139,	111.157
816,	30,	14,	140,	111.217
816,	29,	15,	140,	111.511
816,	28,	16,	140,	111.516
815,	29,	16,	140,	111.603
814,	30,	16,	140,	111.791
813,	31,	16,	140,	111.802
813,	30,	17,	140,	111.967
813,	30,	16,	141,	112.064
812,	31,	16,	141,	112.065
812,	31,	15,	142,	112.085
812,	30,	16,	142,	112.157
811,	31,	16,	142,	112.276
811,	31,	15,	143,	112.443
810,	32,	15,	143,	112.547
810,	32,	14,	144,	112.646
810,	32,	13,	145,	112.722
810,	32,	12,	146,	112.763
809,	33,	12,	146,	112.826
809,	32,	13,	146,	112.861
808,	33,	13,	146,	112.874
808,	33,	12,	147,	113.061
807,	34,	12,	147,	113.104
807,	33,	13,	147,	113.186
806,	34,	13,	147,	113.46
806,	34,	12,	148,	113.488
805,	35,	12,	148,	113.585
804,	36,	12,	148,	113.615
803,	37,	12,	148,	113.638
802,	38,	12,	148,	113.824
801,	39,	12,	148,	113.923
801,	38,	13,	148,	114.034
801,	38,	12,	149,	114.234
801,	38,	11,	150,	114.246
800,	39,	11,	150,	114.366
800,	39,	10,	151,	114.43
800,	38,	11,	151,	114.433
800,	37,	12,	151,	114.639
800,	37,	11,	152,	114.75
800,	36,	12,	152,	114.757
800,	36,	11,	153,	114.791
800,	35,	12,	153,	114.812
799,	36,	12,	153,	115.052
799,	35,	13,	153,	115.146
799,	34,	14,	153,	115.265
799,	33,	15,	153,	115.347
799,	33,	14,	154,	115.401
799,	32,	15,	154,	115.424
799,	31,	16,	154,	115.454
799,	30,	17,	154,	115.48
798,	31,	17,	154,	115.539
798,	30,	18,	154,	115.83
797,	31,	18,	154,	115.851
796,	32,	18,	154,	115.982
796,	32,	17,	155,	116.256
795,	33,	17,	155,	116.332
794,	34,	17,	155,	116.344
794,	33,	18,	155,	116.404
794,	32,	19,	155,	116.464
793,	33,	19,	155,	116.474
792,	34,	19,	155,	116.564
791,	35,	19,	155,	116.604
791,	34,	20,	155,	116.746
791,	33,	21,	155,	116.756
791,	32,	22,	155,	116.835
791,	32,	21,	156,	116.976
791,	31,	22,	156,	116.984
791,	31,	21,	157,	117.018
791,	30,	22,	157,	117.116
791,	30,	21,	158,	117.182
791,	29,	22,	158,	117.195
790,	30,	22,	158,	117.21
790,	30,	21,	159,	117.294
790,	30,	20,	160,	117.464
790,	29,	21,	160,	117.498
790,	29,	20,	161,	117.593
789,	30,	20,	161,	117.722
789,	30,	19,	162,	117.748
789,	29,	20,	162,	117.764
789,	28,	21,	162,	117.77
789,	27,	22,	162,	117.881
789,	27,	21,	163,	117.895
788,	28,	21,	163,	118.015
787,	29,	21,	163,	118.06
786,	30,	21,	163,	118.27
786,	29,	22,	163,	118.294
786,	29,	21,	164,	118.414
786,	29,	20,	165,	118.433
786,	29,	19,	166,	118.473
786,	29,	18,	167,	118.697
786,	28,	19,	167,	118.782
786,	27,	20,	167,	118.82
786,	27,	19,	168,	118.838
785,	28,	19,	168,	118.974
785,	27,	20,	168,	118.975
785,	26,	21,	168,	118.986
784,	27,	21,	168,	119.072
784,	27,	20,	169,	119.111
784,	27,	19,	170,	119.145
784,	27,	18,	171,	119.359
784,	27,	17,	172,	119.404
783,	28,	17,	172,	119.571
782,	29,	17,	172,	119.584
781,	30,	17,	172,	119.846
781,	29,	18,	172,	119.886
781,	29,	17,	173,	119.961
781,	28,	18,	173,	120.132
781,	27,	19,	173,	120.284
780,	28,	19,	173,	120.334
780,	28,	18,	174,	120.371
779,	29,	18,	174,	120.596
779,	28,	19,	174,	120.717
779,	27,	20,	174,	120.846
779,	26,	21,	174,	120.925
779,	26,	20,	175,	120.956
778,	27,	20,	175,	120.968
777,	28,	20,	175,	120.98
776,	29,	20,	175,	120.991
775,	30,	20,	175,	121.105
774,	31,	20,	175,	121.155
773,	32,	20,	175,	121.177
773,	32,	19,	176,	121.269
772,	33,	19,	176,	121.429
772,	32,	20,	176,	121.44
771,	33,	20,	176,	121.671
771,	32,	21,	176,	121.676
771,	32,	20,	177,	121.688
770,	33,	20,	177,	121.709
770,	33,	19,	178,	121.781
770,	32,	20,	178,	121.786
770,	31,	21,	178,	121.92
770,	30,	22,	178,	121.923
769,	31,	22,	178,	122.203
769,	30,	23,	178,	122.287
768,	31,	23,	178,	122.307
768,	31,	22,	179,	122.373
768,	30,	23,	179,	122.392
768,	30,	22,	180,	122.436
768,	30,	21,	181,	122.643
768,	29,	22,	181,	122.7
768,	29,	21,	182,	122.852
768,	29,	20,	183,	122.927
767,	30,	20,	183,	123.008
767,	29,	21,	183,	123.093
766,	30,	21,	183,	123.095
766,	30,	20,	184,	123.113
765,	31,	20,	184,	123.18
764,	32,	20,	184,	123.191
763,	33,	20,	184,	123.203
